"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"135","ANH_166_N","Simpson diversity",3.8,4.5,1.13,3.8,6.714,"ANH_166","VES",0.831710709318498
"136","ANH_167_D","Species richness",6,9.5,4.677,6.481,31.447,"ANH_167","VES",0.812239221140473
"137","ANH_167_D","Shannon diversity",5.657,10.706,4.443,5.657,19.413,"ANH_167","VES",0.812239221140473
"138","ANH_167_D","Simpson diversity",5.333,14,6.022,5.333,25.804,"ANH_167","VES",0.812239221140473
"139","ANH_167_N","Species richness",5,5,0.511,5,6.422,"ANH_167","VES",0.812239221140473
"140","ANH_167_N","Shannon diversity",4.413,4.938,0.613,4.413,6.139,"ANH_167","VES",0.812239221140473
"141","ANH_167_N","Simpson diversity",3.967,4.75,0.839,3.967,6.394,"ANH_167","VES",0.812239221140473
"142","ANH_168_D","Species richness",1,1,0.312,1,2.549,"ANH_168","VES",0.734353268428373
"143","ANH_168_D","Shannon diversity",1,0,0,1,0,"ANH_168","VES",0.734353268428373
"144","ANH_168_D","Simpson diversity",1,1,0,1,1,"ANH_168","VES",0.734353268428373
"145","ANH_168_N","Species richness",6,9.5,4.677,6.481,31.447,"ANH_168","VES",0.734353268428373
"146","ANH_168_N","Shannon diversity",5.657,10.706,5.961,5.657,22.389,"ANH_168","VES",0.734353268428373
"147","ANH_168_N","Simpson diversity",5.333,14,6.654,5.333,27.041,"ANH_168","VES",0.734353268428373
"148","ANH_169_D","Species richness",1,1,0.312,1,2.549,"ANH_169","VES",0.692628650904033
"149","ANH_169_D","Shannon diversity",1,0,0,1,0,"ANH_169","VES",0.692628650904033
"150","ANH_169_D","Simpson diversity",1,1,0,1,1,"ANH_169","VES",0.692628650904033
"151","ANH_169_N","Species richness",6,9.5,4.677,6.481,31.447,"ANH_169","VES",0.692628650904033
"152","ANH_169_N","Shannon diversity",5.657,10.706,5.841,5.657,22.154,"ANH_169","VES",0.692628650904033
"153","ANH_169_N","Simpson diversity",5.333,14,6.839,5.333,27.404,"ANH_169","VES",0.692628650904033
"154","ANH_171_D","Species richness",3,3.8,1.734,3.06,13.615,"ANH_171","VES",0.41307371349096
"155","ANH_171_D","Shannon diversity",2.586,3.699,1.718,2.586,7.066,"ANH_171","VES",0.41307371349096
"156","ANH_171_D","Simpson diversity",2.273,2.273,1.699,2.273,5.603,"ANH_171","VES",0.41307371349096
"157","ANH_171_N","Species richness",4,4.833,1.603,4.073,13.544,"ANH_171","VES",0.41307371349096
"158","ANH_171_N","Shannon diversity",3.78,5.605,2.363,3.78,10.236,"ANH_171","VES",0.41307371349096
"159","ANH_171_N","Simpson diversity",3.6,7.5,2.814,3.6,13.015,"ANH_171","VES",0.41307371349096
"160","ANH_178_N","Species richness",5,6.846,3.474,5.166,25.577,"ANH_178","VES",0.60778859527121
