"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"437","_A_N_H___3_9_6___A___P_3_","Shannon diversity",4.762,12.419,7.353,4.762,26.831,"ANH_396","PntFijo",1
"438","_A_N_H___3_9_6___A___P_3_","Simpson diversity",4.5,15,4.604,5.977,24.023,"ANH_396","PntFijo",1
"439","_A_N_H___3_9_7___A___P_1_","Species richness",4,7.6,5.817,4.391,37.177,"ANH_397","PntFijo",1
"440","_A_N_H___3_9_7___A___P_1_","Shannon diversity",3.789,8.182,4.425,3.789,16.855,"ANH_397","PntFijo",1
"441","_A_N_H___3_9_7___A___P_1_","Simpson diversity",3.571,10,3.048,4.026,15.974,"ANH_397","PntFijo",1
"442","_A_N_H___3_9_7___A___P_2_","Species richness",13,17.435,4.74,13.802,37.537,"ANH_397","PntFijo",1
"443","_A_N_H___3_9_7___A___P_2_","Shannon diversity",5.638,6.474,1.032,5.638,8.497,"ANH_397","PntFijo",1
"444","_A_N_H___3_9_7___A___P_2_","Simpson diversity",3.621,3.766,0.582,3.621,4.906,"ANH_397","PntFijo",1
"445","_A_N_H___3_9_7___A___P_3_","Species richness",11,15.304,4.614,11.775,34.9,"ANH_397","PntFijo",1
"446","_A_N_H___3_9_7___A___P_3_","Shannon diversity",7.649,11.064,2.696,7.649,16.348,"ANH_397","PntFijo",1
"447","_A_N_H___3_9_7___A___P_3_","Simpson diversity",5.136,6.325,2.287,5.136,10.808,"ANH_397","PntFijo",1
"448","_A_N_H___3_9_8___A___P_1_","Species richness",13,18.847,5.825,14.149,42.761,"ANH_398","PntFijo",1
"449","_A_N_H___3_9_8___A___P_1_","Shannon diversity",11.44,18.408,3.631,11.44,25.525,"ANH_398","PntFijo",1
"450","_A_N_H___3_9_8___A___P_1_","Simpson diversity",10.083,17.769,4.059,10.083,25.725,"ANH_398","PntFijo",1
"451","_A_N_H___3_9_8___A___P_2_","Species richness",9,31.458,28.549,12.286,162.493,"ANH_398","PntFijo",1
"452","_A_N_H___3_9_8___A___P_2_","Shannon diversity",8.123,24.248,14.172,8.123,52.025,"ANH_398","PntFijo",1
"453","_A_N_H___3_9_8___A___P_2_","Simpson diversity",7.2,16.5,13.187,7.2,42.347,"ANH_398","PntFijo",1
"454","_A_N_H___3_9_8___A___P_3_","Species richness",8,8.95,1.791,8.085,18.609,"ANH_398","PntFijo",1
"455","_A_N_H___3_9_8___A___P_3_","Shannon diversity",7.192,9.02,1.415,7.192,11.793,"ANH_398","PntFijo",1
"456","_A_N_H___3_9_8___A___P_3_","Simpson diversity",6.667,9.5,1.7,6.667,12.833,"ANH_398","PntFijo",1
"457","_A_N_H___3_9_9___A___P_1_","Species richness",11,13.989,3.517,11.481,29.58,"ANH_399","PntFijo",1
"458","_A_N_H___3_9_9___A___P_1_","Shannon diversity",8.661,12.088,2.364,8.661,16.722,"ANH_399","PntFijo",1
"459","_A_N_H___3_9_9___A___P_1_","Simpson diversity",6.696,9.036,2.476,6.696,13.889,"ANH_399","PntFijo",1
"460","_A_N_H___3_9_9___A___P_2_","Species richness",13,17.364,4.671,13.787,37.19,"ANH_399","PntFijo",1
"461","_A_N_H___3_9_9___A___P_2_","Shannon diversity",8.317,11.113,2.364,8.317,15.747,"ANH_399","PntFijo",1
"462","_A_N_H___3_9_9___A___P_2_","Simpson diversity",5.211,6,1.97,5.211,9.861,"ANH_399","PntFijo",1
"463","_A_N_H___3_9_9___A___P_3_","Species richness",12,67.846,65.641,20.996,358.668,"ANH_399","PntFijo",1
"464","_A_N_H___3_9_9___A___P_3_","Shannon diversity",11.685,69.409,30.075,11.685,128.356,"ANH_399","PntFijo",1
"465","_A_N_H___3_9_9___A___P_3_","Simpson diversity",11.267,78,26.834,25.406,130.594,"ANH_399","PntFijo",1
"466","_A_N_H___4_0_0___A___P_1_","Species richness",5,6.929,2.958,5.223,21.648,"ANH_400","PntFijo",1
"467","_A_N_H___4_0_0___A___P_1_","Shannon diversity",4.711,7.924,3.358,4.711,14.506,"ANH_400","PntFijo",1
"468","_A_N_H___4_0_0___A___P_1_","Simpson diversity",4.455,10.5,3.941,4.455,18.225,"ANH_400","PntFijo",1
"469","_A_N_H___4_0_0___A___P_2_","Species richness",16,40.51,23.773,20.968,136.915,"ANH_400","PntFijo",1
"470","_A_N_H___4_0_0___A___P_2_","Shannon diversity",8.838,12.778,3.34,8.838,19.325,"ANH_400","PntFijo",1
"471","_A_N_H___4_0_0___A___P_2_","Simpson diversity",6.063,6.746,1.42,6.063,9.53,"ANH_400","PntFijo",1
"472","_A_N_H___4_0_0___A___P_3_","Species richness",7,25,14.753,11.417,80.359,"ANH_400","PntFijo",1
"473","_A_N_H___4_0_0___A___P_3_","Shannon diversity",7,34.58,9.732,15.506,53.655,"ANH_400","PntFijo",1
"474","_A_N_H___4_0_0___A___P_3_","Simpson diversity",7,7,6.736,7,20.203,"ANH_400","PntFijo",1
"475","_A_N_H___4_0_1___A___P_1_","Species richness",10,11.25,1.753,10.162,19.65,"ANH_401","PntFijo",1
"476","_A_N_H___4_0_1___A___P_1_","Shannon diversity",9.514,13.886,2.56,9.514,18.904,"ANH_401","PntFijo",1
"477","_A_N_H___4_0_1___A___P_1_","Simpson diversity",9.143,20,2.566,14.971,25.029,"ANH_401","PntFijo",1
"478","_A_N_H___4_0_1___A___P_2_","Species richness",13,24.717,12.602,15.102,78.326,"ANH_401","PntFijo",1
"479","_A_N_H___4_0_1___A___P_2_","Shannon diversity",11.493,19.866,6.551,11.493,32.705,"ANH_401","PntFijo",1
"480","_A_N_H___4_0_1___A___P_2_","Simpson diversity",10.373,18.071,5.066,10.373,28.001,"ANH_401","PntFijo",1
"481","_A_N_H___4_0_1___A___P_3_","Species richness",16,19.383,3.4,16.658,33.399,"ANH_401","PntFijo",1
"482","_A_N_H___4_0_1___A___P_3_","Shannon diversity",13.592,19.509,3.05,13.592,25.486,"ANH_401","PntFijo",1
"483","_A_N_H___4_0_1___A___P_3_","Simpson diversity",11.25,17.4,3.128,11.27,23.53,"ANH_401","PntFijo",1
"484","_A_N_H___7_4___A___P_1_","Species richness",12,15.462,3.721,12.621,31.286,"ANH_74","PntFijo",1
"485","_A_N_H___7_4___A___P_1_","Shannon diversity",8.214,11.436,2.475,8.214,16.288,"ANH_74","PntFijo",1
"486","_A_N_H___7_4___A___P_1_","Simpson diversity",5.365,6.5,2.188,5.365,10.789,"ANH_74","PntFijo",1
"487","_A_N_H___7_4___A___P_2_","Species richness",8,19.607,15.941,9.543,95.309,"ANH_74","PntFijo",1
"488","_A_N_H___7_4___A___P_2_","Shannon diversity",6.743,12.883,5.504,6.743,23.672,"ANH_74","PntFijo",1
"489","_A_N_H___7_4___A___P_2_","Simpson diversity",5.765,9.1,5.142,5.765,19.178,"ANH_74","PntFijo",1
"490","_A_N_H___7_4___A___P_3_","Species richness",5,5.583,1.174,5.048,12.062,"ANH_74","PntFijo",1
"491","_A_N_H___7_4___A___P_3_","Shannon diversity",4.757,6.702,2.064,4.757,10.747,"ANH_74","PntFijo",1
"492","_A_N_H___7_4___A___P_3_","Simpson diversity",4.571,9.333,2.774,4.571,14.77,"ANH_74","PntFijo",1
"493","_A_N_H___8_2___A___P_1_","Species richness",18,26.047,8.163,19.547,59.842,"ANH_82","PntFijo",1
"494","_A_N_H___8_2___A___P_1_","Shannon diversity",11.915,14.613,2.068,11.915,18.667,"ANH_82","PntFijo",1
"495","_A_N_H___8_2___A___P_1_","Simpson diversity",8.791,9.948,1.63,8.791,13.142,"ANH_82","PntFijo",1
"496","_A_N_H___8_2___A___P_2_","Species richness",15,22.926,8.048,16.523,56.262,"ANH_82","PntFijo",1
"497","_A_N_H___8_2___A___P_2_","Shannon diversity",12.112,17.405,3.278,12.112,23.83,"ANH_82","PntFijo",1
"498","_A_N_H___8_2___A___P_2_","Simpson diversity",10.14,14.025,2.91,10.14,19.729,"ANH_82","PntFijo",1
"499","_A_N_H___8_2___A___P_3_","Species richness",23,34.925,9.595,25.985,70.631,"ANH_82","PntFijo",1
"500","_A_N_H___8_2___A___P_3_","Shannon diversity",13.239,17.466,2.85,13.239,23.052,"ANH_82","PntFijo",1
"501","_A_N_H___8_2___A___P_3_","Simpson diversity",7.498,8.29,2.094,7.498,12.395,"ANH_82","PntFijo",1
