"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"155","_A_N_H___2_2_5___A___P_1_","Shannon diversity",9.875,13.436,2.454,9.875,18.247,"ANH_225","PntFijo",NA
"156","_A_N_H___2_2_5___A___P_1_","Simpson diversity",7.813,10.109,2.254,7.813,14.526,"ANH_225","PntFijo",NA
"157","_A_N_H___2_2_5___A___P_2_","Species richness",8,8.486,1.291,8.029,16.247,"ANH_225","PntFijo",NA
"158","_A_N_H___2_2_5___A___P_2_","Shannon diversity",6.591,7.382,0.913,6.591,9.172,"ANH_225","PntFijo",NA
"159","_A_N_H___2_2_5___A___P_2_","Simpson diversity",5.735,6.632,0.965,5.735,8.524,"ANH_225","PntFijo",NA
"160","_A_N_H___2_2_5___A___P_3_","Species richness",8,9.059,1.683,8.117,17.562,"ANH_225","PntFijo",NA
"161","_A_N_H___2_2_5___A___P_3_","Shannon diversity",6.518,8.611,1.844,6.518,12.226,"ANH_225","PntFijo",NA
"162","_A_N_H___2_2_5___A___P_3_","Simpson diversity",5.255,7.158,2.071,5.255,11.217,"ANH_225","PntFijo",NA
"163","_A_N_H___2_2_6___A___P_1_","Species richness",11,14.84,5.095,11.533,38.673,"ANH_226","PntFijo",NA
"164","_A_N_H___2_2_6___A___P_1_","Shannon diversity",9.668,13.233,2.679,9.668,18.484,"ANH_226","PntFijo",NA
"165","_A_N_H___2_2_6___A___P_1_","Simpson diversity",8.803,13.043,2.507,8.803,17.958,"ANH_226","PntFijo",NA
"166","_A_N_H___2_2_6___A___P_2_","Species richness",3,3.8,1.734,3.06,13.615,"ANH_226","PntFijo",NA
"167","_A_N_H___2_2_6___A___P_2_","Shannon diversity",2.586,3.699,1.533,2.586,6.704,"ANH_226","PntFijo",NA
"168","_A_N_H___2_2_6___A___P_2_","Simpson diversity",2.273,3.333,2.204,2.273,7.653,"ANH_226","PntFijo",NA
"169","_A_N_H___2_2_6___A___P_3_","Species richness",4,8.5,5.275,4.727,31.843,"ANH_226","PntFijo",NA
"170","_A_N_H___2_2_6___A___P_3_","Shannon diversity",4,12.275,3.913,4.606,19.944,"ANH_226","PntFijo",NA
"171","_A_N_H___2_2_6___A___P_3_","Simpson diversity",4,4,1.502,4,6.944,"ANH_226","PntFijo",NA
"172","_A_N_H___2_2_7___A___P_1_","Species richness",11,34.139,29.402,14.387,169.065,"ANH_227","PntFijo",NA
"173","_A_N_H___2_2_7___A___P_1_","Shannon diversity",9.622,21.259,11.403,9.622,43.608,"ANH_227","PntFijo",NA
"174","_A_N_H___2_2_7___A___P_1_","Simpson diversity",8.526,15.3,7.587,8.526,30.171,"ANH_227","PntFijo",NA
"175","_A_N_H___2_2_7___A___P_2_","Species richness",11,11.386,0.844,11.029,16.181,"ANH_227","PntFijo",NA
"176","_A_N_H___2_2_7___A___P_2_","Shannon diversity",9.441,11.606,1.58,9.441,14.703,"ANH_227","PntFijo",NA
"177","_A_N_H___2_2_7___A___P_2_","Simpson diversity",8,10.8,2.174,8,15.06,"ANH_227","PntFijo",NA
"178","_A_N_H___2_2_7___A___P_3_","Species richness",12,38.833,20.394,19.144,112.79,"ANH_227","PntFijo",NA
