"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"105","ANH_302_D","Simpson diversity",9.95,10.252,0.564,9.95,11.358,"ANH_302","Ar_At_El",2.52777777777778
"106","ANH_303_D","Species richness",17,29.443,17.063,18.657,110.417,"ANH_303","Ar_At_El",1.27777777777778
"107","ANH_303_D","Shannon diversity",9.063,9.651,0.736,9.063,11.095,"ANH_303","Ar_At_El",1.27777777777778
"108","ANH_303_D","Simpson diversity",7.113,7.318,0.49,7.113,8.279,"ANH_303","Ar_At_El",1.27777777777778
"109","ANH_304_D","Species richness",26,26.998,1.867,26.09,37.042,"ANH_304","Ar_At_El",1.27777777777778
"110","ANH_304_D","Shannon diversity",9.204,9.515,0.653,9.204,10.795,"ANH_304","Ar_At_El",1.27777777777778
"111","ANH_304_D","Simpson diversity",4.307,4.341,0.368,4.307,5.063,"ANH_304","Ar_At_El",1.27777777777778
"112","ANH_305_D","Species richness",28,36.148,8.259,29.568,70.331,"ANH_305","Ar_At_El",2.43055555555556
"113","ANH_305_D","Shannon diversity",12.601,13.167,0.709,12.601,14.557,"ANH_305","Ar_At_El",2.43055555555556
"114","ANH_305_D","Simpson diversity",8.974,9.143,0.532,8.974,10.186,"ANH_305","Ar_At_El",2.43055555555556
"115","ANH_35_D","Species richness",18,18.894,1.456,18.096,26.322,"ANH_35","Ar_At_El",1.23611111111111
"116","ANH_35_D","Shannon diversity",7.308,7.772,0.742,7.308,9.226,"ANH_35","Ar_At_El",1.23611111111111
"117","ANH_35_D","Simpson diversity",3.968,4.044,0.497,3.968,5.018,"ANH_35","Ar_At_El",1.23611111111111
"118","ANH_37_D","Species richness",26,46.187,20.126,29.962,128.848,"ANH_37","Ar_At_El",1.52777777777778
"119","ANH_37_D","Shannon diversity",10.183,10.92,0.809,10.183,12.506,"ANH_37","Ar_At_El",1.52777777777778
"120","ANH_37_D","Simpson diversity",7.166,7.307,0.424,7.166,8.138,"ANH_37","Ar_At_El",1.52777777777778
"121","ANH_39_D","Species richness",17,19.654,3.471,17.375,35.786,"ANH_39","Ar_At_El",2.70277777777778
"122","ANH_39_D","Shannon diversity",8.099,8.503,0.666,8.099,9.809,"ANH_39","Ar_At_El",2.70277777777778
"123","ANH_39_D","Simpson diversity",5.579,5.703,0.581,5.579,6.841,"ANH_39","Ar_At_El",2.70277777777778
"124","ANH_40_D","Species richness",14,16.243,3.386,14.265,32.987,"ANH_40","Ar_At_El",0.944444444444444
"125","ANH_40_D","Shannon diversity",5.969,6.125,0.343,5.969,6.797,"ANH_40","Ar_At_El",0.944444444444444
"126","ANH_40_D","Simpson diversity",4.504,4.553,0.274,4.504,5.09,"ANH_40","Ar_At_El",0.944444444444444
"127","ANH_7_D","Species richness",15,15.991,1.857,15.089,25.986,"ANH_7","Ar_At_El",2.54444444444444
"128","ANH_7_D","Shannon diversity",9.001,9.648,0.906,9.001,11.424,"ANH_7","Ar_At_El",2.54444444444444
"129","ANH_7_D","Simpson diversity",6.175,6.463,1.026,6.175,8.474,"ANH_7","Ar_At_El",2.54444444444444
"130","ANH_8_D","Species richness",24,36.2,13.102,26.192,91.897,"ANH_8","Ar_At_El",1.20833333333333
"131","ANH_8_D","Shannon diversity",9.948,10.718,0.953,9.948,12.585,"ANH_8","Ar_At_El",1.20833333333333
"132","ANH_8_D","Simpson diversity",5.836,5.954,0.659,5.836,7.246,"ANH_8","Ar_At_El",1.20833333333333
"133","ANH_10_D","Species richness",8,8.494,1.31,8.029,16.361,"ANH_10","Ar_At_Tr",1.4375
"134","ANH_10_D","Shannon diversity",4.337,4.543,0.475,4.337,5.474,"ANH_10","Ar_At_Tr",1.4375
"135","ANH_10_D","Simpson diversity",2.908,2.974,0.445,2.908,3.846,"ANH_10","Ar_At_Tr",1.4375
"136","ANH_11_D","Species richness",18,25.956,11.599,18.982,82.472,"ANH_11","Ar_At_Tr",0.766666666666667
"137","ANH_11_D","Shannon diversity",10.71,11.492,0.843,10.71,13.144,"ANH_11","Ar_At_Tr",0.766666666666667
"138","ANH_11_D","Simpson diversity",8.333,8.689,0.669,8.333,10,"ANH_11","Ar_At_Tr",0.766666666666667
"139","ANH_15_D","Species richness",8,8,0.134,8,8.282,"ANH_15","Ar_At_Tr",1.05555555555556
"140","ANH_15_D","Shannon diversity",5.725,5.788,0.253,5.725,6.283,"ANH_15","Ar_At_Tr",1.05555555555556
"141","ANH_15_D","Simpson diversity",4.615,4.667,0.3,4.615,5.255,"ANH_15","Ar_At_Tr",1.05555555555556
"142","ANH_20_D","Species richness",11,22.779,12.666,13.113,76.653,"ANH_20","Ar_At_Tr",1.11111111111111
"143","ANH_20_D","Shannon diversity",7.224,11.248,3.876,7.224,18.845,"ANH_20","Ar_At_Tr",1.11111111111111
"144","ANH_20_D","Simpson diversity",5.121,6.132,2.259,5.121,10.559,"ANH_20","Ar_At_Tr",1.11111111111111
"145","ANH_291_D","Species richness",13,14.987,3.719,13.179,34.997,"ANH_291","Ar_At_Tr",1.33333333333333
"146","ANH_291_D","Shannon diversity",8.393,8.81,0.587,8.393,9.961,"ANH_291","Ar_At_Tr",1.33333333333333
"147","ANH_291_D","Simpson diversity",6.413,6.648,0.714,6.413,8.047,"ANH_291","Ar_At_Tr",1.33333333333333
"148","ANH_300_D","Species richness",9,14.898,7.007,9.938,46.094,"ANH_300","Ar_At_Tr",1.33333333333333
"149","ANH_300_D","Shannon diversity",5.735,6.505,0.762,5.735,7.998,"ANH_300","Ar_At_Tr",1.33333333333333
"150","ANH_300_D","Simpson diversity",4.801,5.138,0.579,4.801,6.274,"ANH_300","Ar_At_Tr",1.33333333333333
"151","ANH_32_D","Species richness",15,27.207,13.11,17.193,82.935,"ANH_32","Ar_At_Tr",1.5
"152","ANH_32_D","Shannon diversity",3.442,3.61,0.28,3.442,4.159,"ANH_32","Ar_At_Tr",1.5
"153","ANH_32_D","Simpson diversity",2.109,2.117,0.145,2.109,2.4,"ANH_32","Ar_At_Tr",1.5
"154","ANH_39_D","Species richness",14,15.115,1.757,14.125,23.954,"ANH_39","Ar_At_Tr",2.20277777777778
"155","ANH_39_D","Shannon diversity",4.722,5.047,0.62,4.722,6.263,"ANH_39","Ar_At_Tr",2.20277777777778
"156","ANH_39_D","Simpson diversity",2.503,2.535,0.314,2.503,3.15,"ANH_39","Ar_At_Tr",2.20277777777778
"157","ANH_8_D","Species richness",18,25.958,11.603,18.982,82.493,"ANH_8","Ar_At_Tr",1.26388888888889
"158","ANH_8_D","Shannon diversity",6.502,6.949,0.693,6.502,8.307,"ANH_8","Ar_At_Tr",1.26388888888889
"159","ANH_8_D","Simpson diversity",3.863,3.922,0.393,3.863,4.692,"ANH_8","Ar_At_Tr",1.26388888888889
