"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"100","ANH_39_C","Species richness",8,12.393,7.03,8.482,47.996,"ANH_39","Ar_At",1.04217064400131
"101","ANH_39_C","Shannon diversity",5.631,6.513,0.97,5.631,8.413,"ANH_39","Ar_At",1.04217064400131
"102","ANH_39_C","Simpson diversity",4.873,5.381,0.714,4.873,6.78,"ANH_39","Ar_At",1.04217064400131
"103","ANH_39_D","Species richness",7,7,0.592,7,8.802,"ANH_39","Ar_At",1.04217064400131
"104","ANH_39_D","Shannon diversity",5.137,5.614,0.788,5.137,7.158,"ANH_39","Ar_At",1.04217064400131
"105","ANH_39_D","Simpson diversity",3.904,4.257,0.891,3.904,6.004,"ANH_39","Ar_At",1.04217064400131
"106","ANH_41_D","Species richness",2,2,0.214,2,2.48,"ANH_41","Ar_At",0.502124877410919
"107","ANH_41_D","Shannon diversity",1.716,1.788,0.233,1.716,2.244,"ANH_41","Ar_At",0.502124877410919
"108","ANH_41_D","Simpson diversity",1.55,1.625,0.308,1.55,2.228,"ANH_41","Ar_At",0.502124877410919
"109","ANH_42_D","Species richness",8,8.984,2.215,8.071,21.676,"ANH_42","Ar_At",0.8989865969271
"110","ANH_42_D","Shannon diversity",5.225,5.62,0.549,5.225,6.697,"ANH_42","Ar_At",0.8989865969271
"111","ANH_42_D","Simpson diversity",3.98,4.188,0.639,3.98,5.441,"ANH_42","Ar_At",0.8989865969271
"112","ANH_43_C","Species richness",9,21.143,16.66,10.616,100.224,"ANH_43","Ar_At",0.980058842759072
"113","ANH_43_C","Shannon diversity",4.206,5.542,1.763,4.206,8.999,"ANH_43","Ar_At",0.980058842759072
"114","ANH_43_C","Simpson diversity",2.579,2.705,0.641,2.579,3.961,"ANH_43","Ar_At",0.980058842759072
"115","ANH_43_D","Species richness",4,4.45,1.209,4.026,11.74,"ANH_43","Ar_At",0.980058842759072
"116","ANH_43_D","Shannon diversity",3.596,4.39,1.112,3.596,6.569,"ANH_43","Ar_At",0.980058842759072
"117","ANH_43_D","Simpson diversity",3.333,4.5,1.294,3.333,7.037,"ANH_43","Ar_At",0.980058842759072
"118","ANH_7_D","Species richness",9,10.476,2.26,9.171,21.717,"ANH_7","Ar_At",1.01847008826414
"119","ANH_7_D","Shannon diversity",4.312,4.701,0.605,4.312,5.887,"ANH_7","Ar_At",1.01847008826414
"120","ANH_7_D","Simpson diversity",2.995,3.095,0.474,2.995,4.024,"ANH_7","Ar_At",1.01847008826414
"121","ANH_7_C","Species richness",6,13.579,11.066,6.934,67.532,"ANH_7","Ar_At",1.01847008826414
"122","ANH_7_C","Shannon diversity",3.054,4.292,1.651,3.054,7.527,"ANH_7","Ar_At",1.01847008826414
"123","ANH_7_C","Simpson diversity",2.04,2.165,0.732,2.04,3.599,"ANH_7","Ar_At",1.01847008826414
"124","ANH_8_D","Species richness",12,15.944,5.223,12.549,40.356,"ANH_8","Ar_At",0.406341941811049
"125","ANH_8_D","Shannon diversity",7.405,8.312,0.978,7.405,10.229,"ANH_8","Ar_At",0.406341941811049
"126","ANH_8_D","Simpson diversity",5.697,6.1,0.861,5.697,7.788,"ANH_8","Ar_At",0.406341941811049
"127","ANH_14_D","Species richness",8,8.64,1.263,8.054,15.568,"ANH_14","Ar_At_El",0.698380566801619
"128","ANH_14_D","Shannon diversity",6.159,7.325,1.093,6.159,9.467,"ANH_14","Ar_At_El",0.698380566801619
"129","ANH_14_D","Simpson diversity",4.921,5.882,1.392,4.921,8.611,"ANH_14","Ar_At_El",0.698380566801619
"130","ANH_293_D","Species richness",15,22.977,8.096,16.533,56.505,"ANH_293","Ar_At_El",0.645748987854251
"131","ANH_293_D","Shannon diversity",10.74,14.302,2.226,10.74,18.665,"ANH_293","Ar_At_El",0.645748987854251
"132","ANH_293_D","Simpson diversity",8.443,10.261,2.055,8.443,14.289,"ANH_293","Ar_At_El",0.645748987854251
"133","ANH_294_D","Species richness",16,19.09,3.621,16.5,35.114,"ANH_294","Ar_At_El",0.777327935222672
"134","ANH_294_D","Shannon diversity",8.624,9.677,1.178,8.624,11.986,"ANH_294","Ar_At_El",0.777327935222672
"135","ANH_294_D","Simpson diversity",5.566,5.871,0.999,5.566,7.829,"ANH_294","Ar_At_El",0.777327935222672
"136","ANH_297_D","Species richness",15,15.66,1.295,15.056,22.747,"ANH_297","Ar_At_El",0.503643724696356
"137","ANH_297_D","Shannon diversity",8.626,9.319,0.955,8.626,11.19,"ANH_297","Ar_At_El",0.503643724696356
"138","ANH_297_D","Simpson diversity",5.878,6.173,0.857,5.878,7.852,"ANH_297","Ar_At_El",0.503643724696356
"139","ANH_298_D","Species richness",23,30.946,7.436,24.679,60.605,"ANH_298","Ar_At_El",1.39878542510121
"140","ANH_298_D","Shannon diversity",13.16,14.738,1.247,13.16,17.182,"ANH_298","Ar_At_El",1.39878542510121
"141","ANH_298_D","Simpson diversity",9.668,10.279,0.985,9.668,12.209,"ANH_298","Ar_At_El",1.39878542510121
"142","ANH_302_D","Species richness",12,16.447,7.113,12.489,52.462,"ANH_302","Ar_At_El",1.34412955465587
"143","ANH_302_D","Shannon diversity",7.27,8.007,0.852,7.27,9.676,"ANH_302","Ar_At_El",1.34412955465587
"144","ANH_302_D","Simpson diversity",5.309,5.596,0.775,5.309,7.115,"ANH_302","Ar_At_El",1.34412955465587
"145","ANH_302_C","Species richness",14,15.962,2.602,14.272,28.133,"ANH_302","Ar_At_El",1.34412955465587
"146","ANH_302_C","Shannon diversity",10.317,12.146,1.327,10.317,14.748,"ANH_302","Ar_At_El",1.34412955465587
"147","ANH_302_C","Simpson diversity",8.398,9.822,1.42,8.398,12.606,"ANH_302","Ar_At_El",1.34412955465587
"148","ANH_303_D","Species richness",17,19.656,3.473,17.375,35.799,"ANH_303","Ar_At_El",1.09311740890688
"149","ANH_303_D","Shannon diversity",8.795,9.154,0.547,8.795,10.225,"ANH_303","Ar_At_El",1.09311740890688
"150","ANH_303_D","Simpson diversity",6.848,7.008,0.431,6.848,7.852,"ANH_303","Ar_At_El",1.09311740890688
"151","ANH_304_D","Species richness",19,50.768,39.314,23.805,229.055,"ANH_304","Ar_At_El",0.973684210526316
"152","ANH_304_D","Shannon diversity",8.904,10.33,1.371,8.904,13.017,"ANH_304","Ar_At_El",0.973684210526316
"153","ANH_304_D","Simpson diversity",6.077,6.31,0.686,6.077,7.655,"ANH_304","Ar_At_El",0.973684210526316
"154","ANH_305_D","Species richness",25,27.489,2.947,25.397,40.588,"ANH_305","Ar_At_El",1.52105263157895
"155","ANH_305_D","Shannon diversity",13.85,14.767,0.925,13.85,16.579,"ANH_305","Ar_At_El",1.52105263157895
"156","ANH_305_D","Simpson diversity",9.721,10.111,0.949,9.721,11.971,"ANH_305","Ar_At_El",1.52105263157895
"157","ANH_305_C","Species richness",25,35.062,8.965,27.249,70.018,"ANH_305","Ar_At_El",1.52105263157895
"158","ANH_305_C","Shannon diversity",11.787,13.239,1.375,11.787,15.934,"ANH_305","Ar_At_El",1.52105263157895
"159","ANH_305_C","Simpson diversity",7.656,7.986,0.801,7.656,9.555,"ANH_305","Ar_At_El",1.52105263157895
"160","ANH_37_D","Species richness",12,12,0.618,12,13.821,"ANH_37","Ar_At_El",1.5914979757085
"161","ANH_37_D","Shannon diversity",7.869,8.213,0.552,7.869,9.294,"ANH_37","Ar_At_El",1.5914979757085
"162","ANH_37_D","Simpson diversity",6.327,6.591,0.53,6.327,7.63,"ANH_37","Ar_At_El",1.5914979757085
"163","ANH_37_C","Species richness",17,34.92,23.519,19.521,144.41,"ANH_37","Ar_At_El",1.5914979757085
"164","ANH_37_C","Shannon diversity",8.214,8.798,0.692,8.214,10.154,"ANH_37","Ar_At_El",1.5914979757085
"165","ANH_37_C","Simpson diversity",6.164,6.309,0.467,6.164,7.224,"ANH_37","Ar_At_El",1.5914979757085
"166","ANH_38_D","Species richness",18,19.495,2.285,18.174,30.851,"ANH_38","Ar_At_El",0.777327935222672
"167","ANH_38_D","Shannon diversity",9.3,9.604,0.554,9.3,10.691,"ANH_38","Ar_At_El",0.777327935222672
"168","ANH_38_D","Simpson diversity",7.263,7.413,0.381,7.263,8.16,"ANH_38","Ar_At_El",0.777327935222672
"169","ANH_39_C","Species richness",11,11.99,1.855,11.089,21.976,"ANH_39","Ar_At_El",1.34412955465587
"170","ANH_39_C","Shannon diversity",8.075,8.559,0.551,8.075,9.639,"ANH_39","Ar_At_El",1.34412955465587
"171","ANH_39_C","Simpson diversity",7.144,7.602,0.616,7.144,8.809,"ANH_39","Ar_At_El",1.34412955465587
"172","ANH_39_D","Species richness",10,12.95,4.424,10.351,34.761,"ANH_39","Ar_At_El",1.34412955465587
"173","ANH_39_D","Shannon diversity",6.768,7.556,0.827,6.768,9.177,"ANH_39","Ar_At_El",1.34412955465587
"174","ANH_39_D","Simpson diversity",5.438,5.88,0.82,5.438,7.488,"ANH_39","Ar_At_El",1.34412955465587
"175","ANH_41_D","Species richness",5,6.889,3.549,5.17,26.008,"ANH_41","Ar_At_El",0.777327935222672
"176","ANH_41_D","Shannon diversity",3.408,4.111,1.006,3.408,6.082,"ANH_41","Ar_At_El",0.777327935222672
"177","ANH_41_D","Simpson diversity",2.656,2.942,0.96,2.656,4.824,"ANH_41","Ar_At_El",0.777327935222672
"178","ANH_43_C","Species richness",10,19.75,9.924,11.868,60.901,"ANH_43","Ar_At_El",1.34412955465587
"179","ANH_43_C","Shannon diversity",5.199,6.601,1.632,5.199,9.8,"ANH_43","Ar_At_El",1.34412955465587
"180","ANH_43_C","Simpson diversity",3.226,3.421,0.909,3.226,5.203,"ANH_43","Ar_At_El",1.34412955465587
"181","ANH_43_D","Species richness",5,6.857,3.493,5.167,25.688,"ANH_43","Ar_At_El",1.34412955465587
"182","ANH_43_D","Shannon diversity",3.959,5.037,1.326,3.959,7.637,"ANH_43","Ar_At_El",1.34412955465587
"183","ANH_43_D","Simpson diversity",3.379,4.136,1.219,3.379,6.525,"ANH_43","Ar_At_El",1.34412955465587
"184","ANH_7_D","Species richness",9,10.476,2.26,9.171,21.717,"ANH_7","Ar_At_El",1.47570850202429
"185","ANH_7_D","Shannon diversity",4.312,4.701,0.633,4.312,5.942,"ANH_7","Ar_At_El",1.47570850202429
"186","ANH_7_D","Simpson diversity",2.995,3.095,0.509,2.995,4.093,"ANH_7","Ar_At_El",1.47570850202429
"187","ANH_7_C","Species richness",12,15.945,5.224,12.549,40.361,"ANH_7","Ar_At_El",1.47570850202429
"188","ANH_7_C","Shannon diversity",4.411,4.947,0.808,4.411,6.531,"ANH_7","Ar_At_El",1.47570850202429
"189","ANH_7_C","Simpson diversity",2.417,2.465,0.437,2.417,3.322,"ANH_7","Ar_At_El",1.47570850202429
"190","ANH_8_D","Species richness",16,17.978,2.621,16.275,30.232,"ANH_8","Ar_At_El",0.619433198380567
"191","ANH_8_D","Shannon diversity",9.782,10.847,1.146,9.782,13.093,"ANH_8","Ar_At_El",0.619433198380567
"192","ANH_8_D","Simpson diversity",7.259,7.795,1.036,7.259,9.825,"ANH_8","Ar_At_El",0.619433198380567
"193","ANH_11_D","Species richness",9,10.981,3.709,9.179,30.942,"ANH_11","Ar_At_Tr",0.426315789473684
"194","ANH_11_D","Shannon diversity",4.06,4.27,0.433,4.06,5.119,"ANH_11","Ar_At_Tr",0.426315789473684
"195","ANH_11_D","Simpson diversity",2.652,2.694,0.34,2.652,3.361,"ANH_11","Ar_At_Tr",0.426315789473684
"196","ANH_15_D","Species richness",15,15.663,1.299,15.057,22.772,"ANH_15","Ar_At_Tr",0.610526315789474
"197","ANH_15_D","Shannon diversity",8.133,8.498,0.618,8.133,9.709,"ANH_15","Ar_At_Tr",0.610526315789474
"198","ANH_15_D","Simpson diversity",5.96,6.13,0.514,5.96,7.138,"ANH_15","Ar_At_Tr",0.610526315789474
"199","ANH_19_D","Species richness",21,61,48.488,27.205,278.852,"ANH_19","Ar_At_Tr",0.926315789473684
"200","ANH_19_D","Shannon diversity",13.769,18.441,3.226,13.769,24.764,"ANH_19","Ar_At_Tr",0.926315789473684
"201","ANH_19_D","Simpson diversity",10.204,11.53,1.711,10.204,14.883,"ANH_19","Ar_At_Tr",0.926315789473684
"202","ANH_20_D","Species richness",16,24.882,10.045,17.499,68.613,"ANH_20","Ar_At_Tr",0.926315789473684
"203","ANH_20_D","Shannon diversity",10.041,11.881,1.68,10.041,15.173,"ANH_20","Ar_At_Tr",0.926315789473684
