"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"111","ANH_42_D","Simpson diversity",5.532,5.587,0.371,5.532,6.315,"ANH_42","Ar_At",0.792009400705053
"112","ANH_43_D","Species richness",14,17.98,5.268,14.554,42.592,"ANH_43","Ar_At",1.07990599294947
"113","ANH_43_D","Shannon diversity",6.602,6.91,0.488,6.602,7.866,"ANH_43","Ar_At",1.07990599294947
"114","ANH_43_D","Simpson diversity",5.075,5.178,0.341,5.075,5.847,"ANH_43","Ar_At",1.07990599294947
"115","ANH_7_D","Species richness",16,21.958,7.17,16.933,54.064,"ANH_7","Ar_At",1.50458284371328
"116","ANH_7_D","Shannon diversity",9.594,10.36,0.847,9.594,12.02,"ANH_7","Ar_At",1.50458284371328
"117","ANH_7_D","Simpson diversity",7.17,7.493,0.724,7.17,8.912,"ANH_7","Ar_At",1.50458284371328
"118","ANH_8_D","Species richness",22,28.226,7.525,22.969,61.988,"ANH_8","Ar_At",0.639835487661575
"119","ANH_8_D","Shannon diversity",8.455,8.939,0.824,8.455,10.553,"ANH_8","Ar_At",0.639835487661575
"120","ANH_8_D","Simpson diversity",5.061,5.141,0.497,5.061,6.115,"ANH_8","Ar_At",0.639835487661575
"121","ANH_12_D","Species richness",19,25.227,7.525,19.97,58.991,"ANH_12","Ar_At_El",1.08135757240617
"122","ANH_12_D","Shannon diversity",6.723,7.058,0.551,6.723,8.137,"ANH_12","Ar_At_El",1.08135757240617
"123","ANH_12_D","Simpson diversity",3.957,4.002,0.396,3.957,4.777,"ANH_12","Ar_At_El",1.08135757240617
"124","ANH_13_D","Species richness",18,22.142,4.856,18.669,43.632,"ANH_13","Ar_At_El",1.01614018110182
"125","ANH_13_D","Shannon diversity",10.265,11.016,0.853,10.265,12.687,"ANH_13","Ar_At_El",1.01614018110182
"126","ANH_13_D","Simpson diversity",7.745,8.075,0.801,7.745,9.645,"ANH_13","Ar_At_El",1.01614018110182
"127","ANH_14_D","Species richness",16,23.964,11.611,16.983,80.536,"ANH_14","Ar_At_El",1.02699246561139
"128","ANH_14_D","Shannon diversity",5.689,5.998,0.597,5.689,7.169,"ANH_14","Ar_At_El",1.02699246561139
"129","ANH_14_D","Simpson diversity",3.243,3.277,0.31,3.243,3.885,"ANH_14","Ar_At_El",1.02699246561139
"130","ANH_17_D","Species richness",16,25.898,10.158,17.877,68.181,"ANH_17","Ar_At_El",0.646574963710514
"131","ANH_17_D","Shannon diversity",10.479,11.922,1.263,10.479,14.397,"ANH_17","Ar_At_El",0.646574963710514
"132","ANH_17_D","Simpson diversity",8.098,8.737,1.14,8.098,10.972,"ANH_17","Ar_At_El",0.646574963710514
"133","ANH_291_D","Species richness",17,21.479,7.161,17.492,57.735,"ANH_291","Ar_At_El",0.982885186977259
"134","ANH_291_D","Shannon diversity",10.915,11.481,0.671,10.915,12.797,"ANH_291","Ar_At_El",0.982885186977259
"135","ANH_291_D","Simpson diversity",8.401,8.706,0.716,8.401,10.109,"ANH_291","Ar_At_El",0.982885186977259
"136","ANH_293_D","Species richness",25,29.484,4.787,25.811,49.776,"ANH_293","Ar_At_El",1.21735674293219
"137","ANH_293_D","Shannon diversity",13.027,13.784,0.751,13.027,15.256,"ANH_293","Ar_At_El",1.21735674293219
"138","ANH_293_D","Simpson diversity",9.464,9.762,0.648,9.464,11.033,"ANH_293","Ar_At_El",1.21735674293219
"139","ANH_294_D","Species richness",27,35.054,7.061,28.833,62.38,"ANH_294","Ar_At_El",1.05883735397802
"140","ANH_294_D","Shannon diversity",14.899,16.599,1.551,14.899,19.64,"ANH_294","Ar_At_El",1.05883735397802
"141","ANH_294_D","Simpson diversity",10.601,11.216,1.205,10.601,13.577,"ANH_294","Ar_At_El",1.05883735397802
"142","ANH_296_D","Species richness",14,21.89,11.507,14.973,77.963,"ANH_296","Ar_At_El",1.72323218359024
"143","ANH_296_D","Shannon diversity",9.41,10.889,1.551,9.41,13.93,"ANH_296","Ar_At_El",1.72323218359024
"144","ANH_296_D","Simpson diversity",7.115,7.775,1.269,7.115,10.262,"ANH_296","Ar_At_El",1.72323218359024
"145","ANH_297_D","Species richness",33,35.66,3.477,33.376,51.819,"ANH_297","Ar_At_El",1.11618165480058
"146","ANH_297_D","Shannon diversity",17.981,18.892,1.008,17.981,20.868,"ANH_297","Ar_At_El",1.11618165480058
"147","ANH_297_D","Simpson diversity",11.987,12.35,0.801,11.987,13.919,"ANH_297","Ar_At_El",1.11618165480058
"148","ANH_298_D","Species richness",33,57.946,24.187,38.059,156.013,"ANH_298","Ar_At_El",1.78498191285915
"149","ANH_298_D","Shannon diversity",13.244,14.055,0.834,13.244,15.69,"ANH_298","Ar_At_El",1.78498191285915
"150","ANH_298_D","Simpson diversity",8.255,8.387,0.561,8.255,9.486,"ANH_298","Ar_At_El",1.78498191285915
"151","ANH_301_D","Species richness",7,7,0.383,7,7.94,"ANH_301","Ar_At_El",0.520842837722633
"152","ANH_301_D","Shannon diversity",4.654,4.808,0.382,4.654,5.558,"ANH_301","Ar_At_El",0.520842837722633
"153","ANH_301_D","Simpson diversity",3.725,3.836,0.393,3.725,4.606,"ANH_301","Ar_At_El",0.520842837722633
"154","ANH_302_D","Species richness",18,18.499,1.32,18.03,26.424,"ANH_302","Ar_At_El",2.5087440381558
"155","ANH_302_D","Shannon diversity",11.74,12.017,0.49,11.74,12.977,"ANH_302","Ar_At_El",2.5087440381558
"156","ANH_302_D","Simpson diversity",9.27,9.471,0.516,9.27,10.482,"ANH_302","Ar_At_El",2.5087440381558
"157","ANH_303_D","Species richness",22,25.992,5.281,22.556,50.665,"ANH_303","Ar_At_El",1.39185733047626
"158","ANH_303_D","Shannon diversity",11.096,11.413,0.518,11.096,12.428,"ANH_303","Ar_At_El",1.39185733047626
"159","ANH_303_D","Simpson diversity",8.278,8.406,0.485,8.278,9.357,"ANH_303","Ar_At_El",1.39185733047626
"160","ANH_304_D","Species richness",29,29.998,1.868,29.09,40.048,"ANH_304","Ar_At_El",1.43907974470634
"161","ANH_304_D","Shannon diversity",10.389,10.681,0.684,10.389,12.021,"ANH_304","Ar_At_El",1.43907974470634
"162","ANH_304_D","Simpson diversity",4.927,4.962,0.406,4.927,5.758,"ANH_304","Ar_At_El",1.43907974470634
"163","ANH_305_D","Species richness",35,41.116,6.069,36.207,65.992,"ANH_305","Ar_At_El",2.37663187484159
"164","ANH_305_D","Shannon diversity",15.361,15.876,0.677,15.361,17.202,"ANH_305","Ar_At_El",2.37663187484159
"165","ANH_305_D","Simpson diversity",10.581,10.737,0.534,10.581,11.785,"ANH_305","Ar_At_El",2.37663187484159
"166","ANH_35_D","Species richness",19,20.493,2.282,19.174,31.835,"ANH_35","Ar_At_El",0.877362272758692
"167","ANH_35_D","Shannon diversity",8.188,8.608,0.759,8.188,10.097,"ANH_35","Ar_At_El",0.877362272758692
"168","ANH_35_D","Simpson diversity",5.152,5.255,0.504,5.152,6.243,"ANH_35","Ar_At_El",0.877362272758692
"169","ANH_37_D","Species richness",28,55.938,21.395,35.378,133.79,"ANH_37","Ar_At_El",2.30991912628741
"170","ANH_37_D","Shannon diversity",11.364,11.991,0.727,11.364,13.415,"ANH_37","Ar_At_El",2.30991912628741
"171","ANH_37_D","Simpson diversity",7.928,8.051,0.426,7.928,8.886,"ANH_37","Ar_At_El",2.30991912628741
"172","ANH_38_D","Species richness",21,25.154,4.87,21.671,46.703,"ANH_38","Ar_At_El",1.14093454067879
"173","ANH_38_D","Shannon diversity",10.591,11.011,0.585,10.591,12.158,"ANH_38","Ar_At_El",1.14093454067879
"174","ANH_38_D","Simpson diversity",8.069,8.241,0.465,8.069,9.152,"ANH_38","Ar_At_El",1.14093454067879
"175","ANH_39_D","Species richness",17,17.1,0.376,17.004,19.53,"ANH_39","Ar_At_El",2.51316098707403
"176","ANH_39_D","Shannon diversity",9.202,9.493,0.521,9.202,10.515,"ANH_39","Ar_At_El",2.51316098707403
"177","ANH_39_D","Simpson diversity",6.553,6.69,0.55,6.553,7.768,"ANH_39","Ar_At_El",2.51316098707403
"178","ANH_40_D","Species richness",18,20.659,3.477,18.376,36.818,"ANH_40","Ar_At_El",0.881869081357572
"179","ANH_40_D","Shannon diversity",7.23,7.447,0.391,7.23,8.213,"ANH_40","Ar_At_El",0.881869081357572
"180","ANH_40_D","Simpson diversity",5.218,5.279,0.332,5.218,5.93,"ANH_40","Ar_At_El",0.881869081357572
"181","ANH_41_D","Species richness",15,22.957,11.601,15.982,79.481,"ANH_41","Ar_At_El",1.07987143153384
"182","ANH_41_D","Shannon diversity",8.775,9.319,0.691,8.775,10.673,"ANH_41","Ar_At_El",1.07987143153384
"183","ANH_41_D","Simpson diversity",7.177,7.426,0.502,7.177,8.41,"ANH_41","Ar_At_El",1.07987143153384
"184","ANH_42_D","Species richness",16,21.989,7.204,16.938,54.246,"ANH_42","Ar_At_El",1.02730351835211
"185","ANH_42_D","Shannon diversity",8.253,8.427,0.363,8.253,9.138,"ANH_42","Ar_At_El",1.02730351835211
"186","ANH_42_D","Simpson diversity",6.158,6.219,0.387,6.158,6.979,"ANH_42","Ar_At_El",1.02730351835211
"187","ANH_43_D","Species richness",16,24.959,10.129,17.513,69.045,"ANH_43","Ar_At_El",2.02108246353771
"188","ANH_43_D","Shannon diversity",6.873,7.29,0.564,6.873,8.396,"ANH_43","Ar_At_El",2.02108246353771
"189","ANH_43_D","Simpson diversity",5.177,5.28,0.384,5.177,6.031,"ANH_43","Ar_At_El",2.02108246353771
"190","ANH_7_D","Species richness",16,16.994,2.283,16.07,30.154,"ANH_7","Ar_At_El",2.38693578488975
"191","ANH_7_D","Shannon diversity",10.133,10.628,0.601,10.133,11.805,"ANH_7","Ar_At_El",2.38693578488975
"192","ANH_7_D","Simpson diversity",7.883,8.198,0.683,7.883,9.538,"ANH_7","Ar_At_El",2.38693578488975
"193","ANH_8_D","Species richness",27,31.154,4.87,27.671,52.703,"ANH_8","Ar_At_El",1.11042372295569
"194","ANH_8_D","Shannon diversity",11.951,12.546,0.812,11.951,14.138,"ANH_8","Ar_At_El",1.11042372295569
"195","ANH_8_D","Simpson diversity",7.374,7.517,0.599,7.374,8.691,"ANH_8","Ar_At_El",1.11042372295569
"196","ANH_10_D","Species richness",10,10.995,2.256,10.071,23.95,"ANH_10","Ar_At_Tr",1.21569022438588
"197","ANH_10_D","Shannon diversity",3.835,3.942,0.375,3.835,4.677,"ANH_10","Ar_At_Tr",1.21569022438588
"198","ANH_10_D","Simpson diversity",2.352,2.368,0.218,2.352,2.795,"ANH_10","Ar_At_Tr",1.21569022438588
"199","ANH_11_D","Species richness",19,26.972,11.623,19.984,83.602,"ANH_11","Ar_At_Tr",0.812607016954843
"200","ANH_11_D","Shannon diversity",9.323,9.759,0.714,9.323,11.159,"ANH_11","Ar_At_Tr",0.812607016954843
"201","ANH_11_D","Simpson diversity",6.034,6.142,0.521,6.034,7.162,"ANH_11","Ar_At_Tr",0.812607016954843
"202","ANH_15_D","Species richness",18,18.499,1.321,18.03,26.428,"ANH_15","Ar_At_Tr",0.97770689944603
"203","ANH_15_D","Shannon diversity",9.237,9.405,0.396,9.237,10.181,"ANH_15","Ar_At_Tr",0.97770689944603
"204","ANH_15_D","Simpson diversity",6.63,6.705,0.334,6.63,7.361,"ANH_15","Ar_At_Tr",0.97770689944603
"205","ANH_16_D","Species richness",14,16.988,4.517,14.352,39.333,"ANH_16","Ar_At_Tr",1.19449387275474
"206","ANH_16_D","Shannon diversity",6.475,6.711,0.488,6.475,7.667,"ANH_16","Ar_At_Tr",1.19449387275474
"207","ANH_16_D","Simpson diversity",4.412,4.475,0.363,4.412,5.186,"ANH_16","Ar_At_Tr",1.19449387275474
"208","ANH_19_D","Species richness",32,80.827,43.841,42.818,252.372,"ANH_19","Ar_At_Tr",1.54468692294779
"209","ANH_19_D","Shannon diversity",13.041,14.726,1.423,13.041,17.515,"ANH_19","Ar_At_Tr",1.54468692294779
"210","ANH_19_D","Simpson diversity",8.567,8.803,0.695,8.567,10.165,"ANH_19","Ar_At_Tr",1.54468692294779
"211","ANH_20_D","Species richness",20,26.065,6.023,21.196,50.759,"ANH_20","Ar_At_Tr",1.47124391472218
"212","ANH_20_D","Shannon diversity",11.452,13.151,1.415,11.452,15.925,"ANH_20","Ar_At_Tr",1.47124391472218
"213","ANH_20_D","Simpson diversity",8.065,8.672,1.063,8.065,10.756,"ANH_20","Ar_At_Tr",1.47124391472218
"214","ANH_21_D","Species richness",25,38.358,12.334,27.866,87.25,"ANH_21","Ar_At_Tr",1.58522746348833
"215","ANH_21_D","Shannon diversity",18.146,22.393,2.382,18.146,27.061,"ANH_21","Ar_At_Tr",1.58522746348833
"216","ANH_21_D","Simpson diversity",14.675,17.173,2.023,14.675,21.137,"ANH_21","Ar_At_Tr",1.58522746348833
"217","ANH_291_D","Species richness",17,17.995,1.863,17.09,28.021,"ANH_291","Ar_At_Tr",1.03330535504449
"218","ANH_291_D","Shannon diversity",11.054,11.537,0.674,11.054,12.858,"ANH_291","Ar_At_Tr",1.03330535504449
"219","ANH_291_D","Simpson diversity",8.597,8.918,0.687,8.597,10.263,"ANH_291","Ar_At_Tr",1.03330535504449
"220","ANH_292_D","Species richness",18,38.927,17.3,23.086,104.102,"ANH_292","Ar_At_Tr",0.872044093783224
"221","ANH_292_D","Shannon diversity",6.953,7.383,0.569,6.953,8.499,"ANH_292","Ar_At_Tr",0.872044093783224
"222","ANH_292_D","Simpson diversity",4.692,4.753,0.318,4.692,5.375,"ANH_292","Ar_At_Tr",0.872044093783224
"223","ANH_295_D","Species richness",11,13.227,3.364,11.263,29.866,"ANH_295","Ar_At_Tr",1.0094342789995
"224","ANH_295_D","Shannon diversity",5.969,6.404,0.597,5.969,7.574,"ANH_295","Ar_At_Tr",1.0094342789995
"225","ANH_295_D","Simpson diversity",4.474,4.642,0.5,4.474,5.621,"ANH_295","Ar_At_Tr",1.0094342789995
"226","ANH_299_D","Species richness",14,17.974,5.26,14.553,42.55,"ANH_299","Ar_At_Tr",2.65217391304348
"227","ANH_299_D","Shannon diversity",8.201,8.713,0.66,8.201,10.005,"ANH_299","Ar_At_Tr",2.65217391304348
"228","ANH_299_D","Simpson diversity",6.625,6.877,0.557,6.625,7.97,"ANH_299","Ar_At_Tr",2.65217391304348
"229","ANH_300_D","Species richness",12,14.975,4.481,12.352,37.112,"ANH_300","Ar_At_Tr",1.41749202618768
"230","ANH_300_D","Shannon diversity",7.447,7.939,0.634,7.447,9.182,"ANH_300","Ar_At_Tr",1.41749202618768
"231","ANH_300_D","Simpson diversity",5.918,6.175,0.601,5.918,7.354,"ANH_300","Ar_At_Tr",1.41749202618768
