"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","Temp","OxgD","COrgT","FDisp","TSolidDis","Nitratos","Silicatos","GrasAceit","SAAM","Alcalinid","Log_Cond","sed_Nitrog","sed_p_limo","sed_fosforo","sed_Sodio","sed_hierro","sed_Magnes","Cantos.rodados","Grava","Vrip","CDosel","ProfProm","Ancho","ProfCapFot","Plataf","Red.Hidrica","CuerpAgua","decimalLat","decimalLon","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche"
"77","ANH_304","Shannon diversity",20.729,28.125,2.896,22.45,33.8,"Ar_At",0.948883666274971,27.9,7.57,0,0,0,0,0,0,0,0,1.20411998265592,0,0,0,0,0,0,0,0.1,2,2,0.95,4,0.95,"Platero","LA MORENA-TRECE","Quebrada",7.33135900024,-73.855404,1551.02116398,1450.59975733,6680.31596503,6680.31596503,220.292308639,470.582704293,1563.70259172,3122.44781767,5623.4164489,42.4794732888,0,0,61.3915848758
"78","ANH_304","Simpson diversity",19.565,27.687,2.738,22.321,33.054,"Ar_At",0.948883666274971,27.9,7.57,0,0,0,0,0,0,0,0,1.20411998265592,0,0,0,0,0,0,0,0.1,2,2,0.95,4,0.95,"Platero","LA MORENA-TRECE","Quebrada",7.33135900024,-73.855404,1551.02116398,1450.59975733,6680.31596503,6680.31596503,220.292308639,470.582704293,1563.70259172,3122.44781767,5623.4164489,42.4794732888,0,0,61.3915848758
"79","ANH_305","Species richness",25,36.571,7.775,28.498,63.28,"Ar_At",1.39623971797885,27.82,5.52,18.32,1.075,16,2.697,0.568,1.48,0.076,22.989,1.32221929473392,0,0,0,0,0,0,0.75,0.05,2,2,1.3,8.5,1.3,"Platero","LA MORENA-TRECE","Quebrada",7.33309000024,-73.840144,151.782273909,106.107248646,7199.41658319,7199.41658319,548.300690569,675.084642507,108.649067058,4359.37293076,7260.08860766,38.9116684692,0,0,99.7831160149
"80","ANH_305","Shannon diversity",23.629,36.571,4.051,28.632,44.511,"Ar_At",1.39623971797885,27.82,5.52,18.32,1.075,16,2.697,0.568,1.48,0.076,22.989,1.32221929473392,0,0,0,0,0,0,0.75,0.05,2,2,1.3,8.5,1.3,"Platero","LA MORENA-TRECE","Quebrada",7.33309000024,-73.840144,151.782273909,106.107248646,7199.41658319,7199.41658319,548.300690569,675.084642507,108.649067058,4359.37293076,7260.08860766,38.9116684692,0,0,99.7831160149
"81","ANH_305","Simpson diversity",22.261,35.929,4.345,27.413,44.444,"Ar_At",1.39623971797885,27.82,5.52,18.32,1.075,16,2.697,0.568,1.48,0.076,22.989,1.32221929473392,0,0,0,0,0,0,0.75,0.05,2,2,1.3,8.5,1.3,"Platero","LA MORENA-TRECE","Quebrada",7.33309000024,-73.840144,151.782273909,106.107248646,7199.41658319,7199.41658319,548.300690569,675.084642507,108.649067058,4359.37293076,7260.08860766,38.9116684692,0,0,99.7831160149
"82","ANH_32","Species richness",23,39.2,11.27,27.729,78.499,"Ar_At",0.870505287896592,28.39,6.51,24.2,0.155,134,3.3284,0.395,2.04,0.075,69.36,2.26085813197114,0.0523,0,0.00337,1.6,3.09,52.33,0,0,2,4,2,983,0.81,"Platero","RIO MAGDALENA","Río Magdalena",7.25855003135,-73.9175989665,4250.44827118,10241.1120199,2618.91704933,2618.91704933,8693.17894778,8174.63125212,5034.40695769,2647.8335066,67.0672120852,9312.59973387,324.123372173,0,3.74291149702
"83","ANH_32","Shannon diversity",21.86,39.2,5.399,28.617,49.783,"Ar_At",0.870505287896592,28.39,6.51,24.2,0.155,134,3.3284,0.395,2.04,0.075,69.36,2.26085813197114,0.0523,0,0.00337,1.6,3.09,52.33,0,0,2,4,2,983,0.81,"Platero","RIO MAGDALENA","Río Magdalena",7.25855003135,-73.9175989665,4250.44827118,10241.1120199,2618.91704933,2618.91704933,8693.17894778,8174.63125212,5034.40695769,2647.8335066,67.0672120852,9312.59973387,324.123372173,0,3.74291149702
"84","ANH_32","Simpson diversity",20.632,38.3,4.677,29.133,47.467,"Ar_At",0.870505287896592,28.39,6.51,24.2,0.155,134,3.3284,0.395,2.04,0.075,69.36,2.26085813197114,0.0523,0,0.00337,1.6,3.09,52.33,0,0,2,4,2,983,0.81,"Platero","RIO MAGDALENA","Río Magdalena",7.25855003135,-73.9175989665,4250.44827118,10241.1120199,2618.91704933,2618.91704933,8693.17894778,8174.63125212,5034.40695769,2647.8335066,67.0672120852,9312.59973387,324.123372173,0,3.74291149702
"85","ANH_33","Species richness",18,50,28.284,25.218,159.874,"Ar_At",0.43924794359577,27.22,7.22,27.01,0.16,144,3.4142,0.389,2.38,0.083,66.3,2.26623169668989,0.2839,8,0.0033,7.23,7.28,73.38,0,0,2,4,2,830,0.81,"Platero","RIO MAGDALENA","Río Magdalena",7.2359369977,-73.9170659613,5643.05761238,9193.2833305,3453.64711097,3453.64711097,11061.7508279,8957.60585441,5713.91095478,4682.35151127,0,11139.5965515,682.026548959,0,9476.16752482
"86","ANH_33","Shannon diversity",17.411,50,10.73,28.97,71.03,"Ar_At",0.43924794359577,27.22,7.22,27.01,0.16,144,3.4142,0.389,2.38,0.083,66.3,2.26623169668989,0.2839,8,0.0033,7.23,7.28,73.38,0,0,2,4,2,830,0.81,"Platero","RIO MAGDALENA","Río Magdalena",7.2359369977,-73.9170659613,5643.05761238,9193.2833305,3453.64711097,3453.64711097,11061.7508279,8957.60585441,5713.91095478,4682.35151127,0,11139.5965515,682.026548959,0,9476.16752482
