"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"162","_A_N_H___2_2_5___A___P_3_","Simpson diversity",7.309,9.103,2.327,7.309,13.664,"ANH_225","PntFijo",NA
"163","_A_N_H___2_2_6___A___P_1_","Species richness",11,16.778,6.905,11.912,47.602,"ANH_226","PntFijo",NA
"164","_A_N_H___2_2_6___A___P_1_","Shannon diversity",9.725,13.342,2.441,9.725,18.126,"ANH_226","PntFijo",NA
"165","_A_N_H___2_2_6___A___P_1_","Simpson diversity",9,13,2.456,9,17.813,"ANH_226","PntFijo",NA
"166","_A_N_H___2_2_6___A___P_2_","Species richness",5,10.143,6.042,5.829,36.907,"ANH_226","PntFijo",NA
"167","_A_N_H___2_2_6___A___P_2_","Shannon diversity",4.371,9.207,3.517,4.371,16.099,"ANH_226","PntFijo",NA
"168","_A_N_H___2_2_6___A___P_2_","Simpson diversity",3.769,3.769,4.384,3.769,12.361,"ANH_226","PntFijo",NA
"169","_A_N_H___2_2_6___A___P_3_","Species richness",4,6.727,3.967,4.338,26.036,"ANH_226","PntFijo",NA
"170","_A_N_H___2_2_6___A___P_3_","Shannon diversity",2.424,3.314,1.079,2.424,5.429,"ANH_226","PntFijo",NA
"171","_A_N_H___2_2_6___A___P_3_","Simpson diversity",1.806,1.964,0.809,1.806,3.55,"ANH_226","PntFijo",NA
"172","_A_N_H___2_2_7___A___P_1_","Species richness",15,27.099,12.997,17.173,82.358,"ANH_227","PntFijo",NA
"173","_A_N_H___2_2_7___A___P_1_","Shannon diversity",6.588,7.797,1.396,6.588,10.533,"ANH_227","PntFijo",NA
"174","_A_N_H___2_2_7___A___P_1_","Simpson diversity",3.936,4.086,0.707,3.936,5.471,"ANH_227","PntFijo",NA
"175","_A_N_H___2_2_7___A___P_2_","Species richness",30,52.148,15.845,36.282,108.086,"ANH_227","PntFijo",NA
"176","_A_N_H___2_2_7___A___P_2_","Shannon diversity",23.871,36.775,6.571,23.897,49.653,"ANH_227","PntFijo",NA
"177","_A_N_H___2_2_7___A___P_2_","Simpson diversity",18.789,26.182,5.226,18.789,36.424,"ANH_227","PntFijo",NA
"178","_A_N_H___2_2_7___A___P_3_","Species richness",18,47.494,27.942,24.144,159.576,"ANH_227","PntFijo",NA
"179","_A_N_H___2_2_7___A___P_3_","Shannon diversity",13.371,22.918,6.044,13.371,34.764,"ANH_227","PntFijo",NA
"180","_A_N_H___2_2_7___A___P_3_","Simpson diversity",10.526,13.929,3.285,10.526,20.368,"ANH_227","PntFijo",NA
"181","_A_N_H___2_2_8___A___P_1_","Species richness",15,19.359,4.667,15.786,39.169,"ANH_228","PntFijo",NA
"182","_A_N_H___2_2_8___A___P_1_","Shannon diversity",12.919,18.004,2.56,12.987,23.021,"ANH_228","PntFijo",NA
"183","_A_N_H___2_2_8___A___P_1_","Simpson diversity",11.378,17.103,2.77,11.675,22.532,"ANH_228","PntFijo",NA
"184","_A_N_H___2_2_8___A___P_2_","Species richness",15,22.952,8.072,16.528,56.384,"ANH_228","PntFijo",NA
"185","_A_N_H___2_2_8___A___P_2_","Shannon diversity",11.638,16.093,2.62,11.638,21.228,"ANH_228","PntFijo",NA
"186","_A_N_H___2_2_8___A___P_2_","Simpson diversity",9.627,12.554,2.362,9.627,17.182,"ANH_228","PntFijo",NA
"187","_A_N_H___2_2_8___A___P_3_","Species richness",21,91.8,82.185,32.58,453.852,"ANH_228","PntFijo",NA
"188","_A_N_H___2_2_8___A___P_3_","Shannon diversity",14.556,24.197,6.064,14.556,36.081,"ANH_228","PntFijo",NA
"189","_A_N_H___2_2_8___A___P_3_","Simpson diversity",11.321,13.721,2.444,11.321,18.512,"ANH_228","PntFijo",NA
"190","_A_N_H___2_2_9___A___P_1_","Species richness",29,60.692,23.106,37.815,142.948,"ANH_229","PntFijo",NA
"191","_A_N_H___2_2_9___A___P_1_","Shannon diversity",13.434,17.972,3.231,13.434,24.304,"ANH_229","PntFijo",NA
"192","_A_N_H___2_2_9___A___P_1_","Simpson diversity",7.328,7.808,1.286,7.328,10.327,"ANH_229","PntFijo",NA
"193","_A_N_H___2_2_9___A___P_2_","Species richness",9,10.069,1.696,9.119,18.631,"ANH_229","PntFijo",NA
"194","_A_N_H___2_2_9___A___P_2_","Shannon diversity",7.682,9.994,1.744,7.682,13.412,"ANH_229","PntFijo",NA
"195","_A_N_H___2_2_9___A___P_2_","Simpson diversity",6.667,9.5,1.942,6.667,13.307,"ANH_229","PntFijo",NA
"196","_A_N_H___2_2_9___A___P_3_","Species richness",15,28,12.019,17.786,75.666,"ANH_229","PntFijo",NA
"197","_A_N_H___2_2_9___A___P_3_","Shannon diversity",12.499,21.58,5.708,12.499,32.766,"ANH_229","PntFijo",NA
"198","_A_N_H___2_2_9___A___P_3_","Simpson diversity",10.565,16.714,4.404,10.565,25.346,"ANH_229","PntFijo",NA
"199","_A_N_H___2_3_0___A___P_1_","Species richness",20,30.514,10.131,22.148,71.472,"ANH_230","PntFijo",NA
"200","_A_N_H___2_3_0___A___P_1_","Shannon diversity",12.743,16.047,2.613,12.743,21.169,"ANH_230","PntFijo",NA
"201","_A_N_H___2_3_0___A___P_1_","Simpson diversity",8.877,10.021,1.878,8.877,13.701,"ANH_230","PntFijo",NA
"202","_A_N_H___2_3_0___A___P_2_","Species richness",22,58.513,28.921,31.299,165.367,"ANH_230","PntFijo",NA
"203","_A_N_H___2_3_0___A___P_2_","Shannon diversity",17.578,36.174,10.607,17.578,56.962,"ANH_230","PntFijo",NA
"204","_A_N_H___2_3_0___A___P_2_","Simpson diversity",13.885,21.303,6.56,13.885,34.16,"ANH_230","PntFijo",NA
"205","_A_N_H___2_3_0___A___P_3_","Species richness",22,30.167,6.779,23.976,55.755,"ANH_230","PntFijo",NA
"206","_A_N_H___2_3_0___A___P_3_","Shannon diversity",16.954,23.745,3.407,17.067,30.423,"ANH_230","PntFijo",NA
"207","_A_N_H___2_3_0___A___P_3_","Simpson diversity",13.021,17.254,3.603,13.021,24.314,"ANH_230","PntFijo",NA
"208","_A_N_H___2_3_2___A___P_1_","Species richness",23,42.174,14.062,28.3,92.365,"ANH_232","PntFijo",NA
"209","_A_N_H___2_3_2___A___P_1_","Shannon diversity",16.614,27.189,5.8,16.614,38.556,"ANH_232","PntFijo",NA
