"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"203","_A_N_H___2_3_2___A___P_2_","Shannon diversity",6.558,8.002,1.41,6.558,10.765,"ANH_232","PntFijo",1
"204","_A_N_H___2_3_2___A___P_2_","Simpson diversity",5.531,6.818,1.568,5.531,9.891,"ANH_232","PntFijo",1
"205","_A_N_H___2_3_2___A___P_3_","Species richness",11,12.453,2.23,11.168,23.554,"ANH_232","PntFijo",1
"206","_A_N_H___2_3_2___A___P_3_","Shannon diversity",8.717,10.686,1.482,8.717,13.591,"ANH_232","PntFijo",1
"207","_A_N_H___2_3_2___A___P_3_","Simpson diversity",7.014,8.702,1.66,7.014,11.954,"ANH_232","PntFijo",1
"208","_A_N_H___2_3_3___A___P_1_","Species richness",13,60.368,56.468,20.5,312.159,"ANH_233","PntFijo",1
"209","_A_N_H___2_3_3___A___P_1_","Shannon diversity",11.091,34.487,19.674,11.091,73.048,"ANH_233","PntFijo",1
"210","_A_N_H___2_3_3___A___P_1_","Simpson diversity",9.256,17.1,17.37,9.256,51.144,"ANH_233","PntFijo",1
"211","_A_N_H___2_3_3___A___P_2_","Species richness",16,28,10.276,18.805,67.342,"ANH_233","PntFijo",1
"212","_A_N_H___2_3_3___A___P_2_","Shannon diversity",14.061,25.89,6.884,14.061,39.383,"ANH_233","PntFijo",1
"213","_A_N_H___2_3_3___A___P_2_","Simpson diversity",12.255,23.077,5.871,12.255,34.585,"ANH_233","PntFijo",1
"214","_A_N_H___2_3_3___A___P_3_","Species richness",15,24.72,8.679,17.167,58.595,"ANH_233","PntFijo",1
"215","_A_N_H___2_3_3___A___P_3_","Shannon diversity",12.851,22.131,5.562,12.851,33.033,"ANH_233","PntFijo",1
